date,open,high,low,close,volume,Name,vo_spike,VO_upperline,VO_lowerline,MS_YS1,MS_RK3,MS_RK4,MS_RK5,MS_RK6,MS_UP,MS_DOWN,MS_Oo,MS_CC,MS_COLOR
2013-08-29,35.365,35.92,35.25,35.59,5509920,SBUX,0.225,0.31984089,-0.31984089,35.5875,35.60782742,0.330045688,-12.31794168,-59.50173955,-187.3727379,-214.5859408,-214.5859408,-187.3727379,GREEN
2013-08-30,35.69,35.7,35.165,35.26,5666988,SBUX,-0.43,0.321748295,-0.321748295,35.34625,35.53438495,0.282269541,-133.3016269,-118.4580913,-106.7341224,-232.8225598,-232.8225598,-106.7341224,GREEN
2013-09-03,35.85,36.07,35.595,35.8,7249600,SBUX,-0.05,0.321345003,-0.321345003,35.81625,35.55208996,0.232276438,227.453149,-83.07804146,-90.98999477,-217.6726192,-217.6726192,-90.98999477,GREEN
2013-09-04,35.71,36.135,35.5455,36.07,6502234,SBUX,0.36,0.319282063,-0.319282063,35.955125,35.48347664,0.264982788,355.9841457,-99.81923659,-100.146027,-180.6931202,-180.6931202,-100.146027,GREEN
2013-09-05,36.125,36.38,36.005,36.025,4931220,SBUX,-0.1,0.318195253,-0.318195253,36.10875,35.59440109,0.30156724,341.1172287,9.271558613,-94.45669846,-150.7920784,-150.7920784,-94.45669846,GREEN
2013-09-06,36.185,36.325,35.465,35.785,6356670,SBUX,-0.4,0.32093797,-0.32093797,35.84,35.7146424,0.285596886,87.78639377,124.842421,-96.24421117,-133.9100613,-133.9100613,-96.24421117,GREEN
2013-09-09,35.84,36.245,35.835,36.22,4936828,SBUX,0.38,0.321184537,-0.321184537,36.13,35.8460116,0.146297546,388.2339939,196.9340235,-61.07228791,-120.7589403,-120.7589403,-61.07228791,GREEN
2013-09-10,36.49,37.16,36.465,37.1075,11779224,SBUX,0.6175,0.324369902,-0.324369902,36.96,35.84400773,0.441696396,505.3209753,160.5514803,0.899281721,-112.5873639,-112.5873639,0.899281721,GREEN
2013-09-11,37.165,37.7499,37.165,37.695,9982644,SBUX,0.53,0.328222957,-0.328222957,37.576225,35.93933849,0.723324437,452.6009157,236.4456515,66.24419566,-95.41567193,-95.41567193,66.24419566,GREEN
2013-09-12,37.75,37.955,37.5603,37.835,7628560,SBUX,0.085,0.32732273,-0.32732273,37.796325,36.27955899,0.862116793,351.8701924,326.0707594,97.6799572,-63.31068738,-63.31068738,97.6799572,GREEN
2013-09-13,37.795,37.85,37.325,37.785,5767336,SBUX,-0.01,0.327313857,-0.327313857,37.68625,36.71178099,0.694920774,280.4547054,368.2474782,143.9351886,-20.12572637,-20.12572637,143.9351886,GREEN
2013-09-16,38.285,38.3,37.43,37.62,8787132,SBUX,-0.665,0.333779926,-0.333779926,37.7425,37.07329566,0.340976,392.5228383,362.7883829,204.6470456,19.14283482,19.14283482,204.6470456,GREEN
2013-09-17,37.63,38.12,37.585,38.02,6661016,SBUX,0.39,0.334211316,-0.334211316,37.93625,37.27761378,0.133343664,987.8777973,335.3438238,259.1805231,60.74028609,60.74028609,259.1805231,GREEN
2013-09-18,37.94,38.81,37.775,38.665,9488762,SBUX,0.725,0.341574736,-0.341574736,38.47875,37.43257585,0.321552967,650.7009778,354.4034953,293.7164764,108.7092059,108.7092059,293.7164764,GREEN
2013-09-19,38.76,38.9225,38.15,38.175,8042062,SBUX,-0.585,0.346890169,-0.346890169,38.355625,37.60046723,0.359350108,420.290825,565.561596,307.5922588,158.8663116,158.8663116,307.5922588,GREEN
2013-09-20,38.13,38.5,38.035,38.06,9620500,SBUX,-0.07,0.34627579,-0.34627579,38.16375,37.89322816,0.300509203,180.0423025,593.9413899,323.1960043,203.8163666,203.8163666,323.1960043,GREEN
2013-09-23,38.055,38.19,37.535,37.68,6783882,SBUX,-0.375,0.34849022,-0.34849022,37.77125,38.04736044,0.291244769,-189.6071389,536.0578683,403.9845349,238.4083307,238.4083307,403.9845349,GREEN
2013-09-24,37.765,38.655,37.739,38.275,7633976,SBUX,0.51,0.34849022,-0.34849022,38.236,38.08615696,0.268491876,111.618306,417.386013,467.3034865,266.6708885,266.6708885,467.3034865,GREEN
2013-09-25,38.42,38.505,38.0352,38.17,7261490,SBUX,-0.25,0.348731119,-0.348731119,38.22005,37.98118797,0.22261124,214.6001503,215.0549624,490.2216138,312.442104,312.442104,490.2216138,GREEN
2013-09-26,38.32,38.6395,38.16,38.59,4988814,SBUX,0.27,0.349225883,-0.349225883,38.494875,38.06612531,0.260378221,329.3283774,180.5760769,465.9430802,364.0625648,364.0625648,465.9430802,GREEN
2013-09-27,38.455,38.74,38.2,38.665,6200278,SBUX,0.21,0.349776926,-0.349776926,38.5675,38.11743354,0.3125499,287.9965453,191.9174347,382.3137076,406.1155812,382.3137076,406.1155812,red
2013-09-30,38.25,38.5425,38.025,38.485,8828424,SBUX,0.235,0.350057854,-0.350057854,38.384375,38.24324736,0.153858775,183.4508793,237.7210823,315.0678307,426.0580808,315.0678307,426.0580808,red
2013-10-01,38.49,38.67,38.28,38.58,5205160,SBUX,0.09,0.349256825,-0.349256825,38.5275,38.35133157,0.139990545,251.6861768,254.4795699,274.0176987,411.4766231,274.0176987,411.4766231,red
2013-10-02,38.295,38.615,38.105,38.595,6088422,SBUX,0.3,0.349755465,-0.349755465,38.4775,38.36234605,0.068462661,336.399283,230.8033397,261.9188266,379.340359,261.9188266,379.340359,red
2013-10-03,38.48,38.73,38.16,38.435,8164122,SBUX,-0.045,0.348680614,-0.348680614,38.44,38.41739737,0.071869565,62.89904065,237.7642854,259.4390744,344.2328055,259.4390744,344.2328055,red
2013-10-04,38.4,38.73,38.255,38.7,5226696,SBUX,0.3,0.347971935,-0.347971935,38.59625,38.43743158,0.081224034,391.0626298,270.6426179,249.8938295,316.7948125,249.8938295,316.7948125,red
2013-10-07,38.3,38.695,38.205,38.4305,5106784,SBUX,0.1305,0.347268442,-0.347268442,38.44025,38.43828772,0.066385569,5.911771398,201.3947588,245.8506481,297.6762331,245.8506481,297.6762331,red
2013-10-08,38.555,39.015,37.72,37.765,12663250,SBUX,-0.79,0.356329702,-0.356329702,38.06625,38.49094181,0.199403752,-425.9617067,264.6173825,254.1146381,281.7487653,254.1146381,281.7487653,red
2013-10-09,37.695,37.9,37.2263,37.63,9482078,SBUX,-0.065,0.356234634,-0.356234634,37.596575,38.47404454,0.403256316,-435.1919639,178.3821788,236.541345,269.7827262,236.541345,269.7827262,red
2013-10-10,38.145,38.655,38.065,38.56,6638096,SBUX,0.415,0.358411677,-0.358411677,38.46,38.33811303,0.405976609,60.04630302,-23.06578305,245.9000241,264.5600302,245.9000241,264.5600302,red
2013-10-11,38.61,38.92,38.44,38.91,5530376,SBUX,0.3,0.35954447,-0.35954447,38.795,38.09093369,0.457086511,308.0669842,-160.4411767,223.3940757,255.2204684,223.3940757,255.2204684,red
2013-10-14,38.7675,39.16,38.625,39.05,5986662,SBUX,0.2825,0.360359341,-0.360359341,38.97125,38.21395579,0.556859831,271.9873721,-86.9453501,141.2407894,252.1136537,141.2407894,252.1136537,red
2013-10-15,38.915,38.9475,38.3,38.355,8146874,SBUX,-0.56,0.364867361,-0.364867361,38.489375,38.40763719,0.529135478,30.8948502,44.72542799,40.68013408,242.540461,40.68013408,242.540461,red
2013-10-16,38.6,39.1125,38.445,39.02,10103938,SBUX,0.42,0.36712702,-0.36712702,38.899375,38.59550813,0.235409135,258.1606451,120.4794093,-1.861693982,208.7739038,-1.861693982,208.7739038,red
2013-10-17,38.835,39.425,38.725,39.3675,6562580,SBUX,0.5325,0.370581104,-0.370581104,39.22125,38.56013042,0.266858386,495.483458,90.61788963,13.66734667,152.7426472,13.66734667,152.7426472,red
2013-10-18,39.635,39.835,39.485,39.655,9049968,SBUX,0.02,0.369874056,-0.369874056,39.6575,38.67321195,0.430565716,457.2068871,146.4654748,49.27136757,101.2078668,49.27136757,101.2078668,red
2013-10-21,39.555,39.955,39.335,39.73,6770290,SBUX,0.175,0.370112799,-0.370112799,39.6875,38.8558913,0.510483189,325.8123758,262.8048025,63.05354159,72.02769345,63.05354159,72.02769345,red
2013-10-22,39.95,40.54,39.8,40.45,8419570,SBUX,0.5,0.373058163,-0.373058163,40.31,39.1230942,0.533694816,444.7882074,327.6054974,90.85751932,64.44225149,64.44225149,90.85751932,GREEN
2013-10-23,40.225,40.425,39.945,40.025,7908094,SBUX,-0.2,0.372307629,-0.372307629,40.105,39.31122947,0.424549393,373.9355404,327.0077902,148.1732804,63.97934819,63.97934819,148.1732804,GREEN
2013-10-24,39.68,39.72,39.255,39.525,13508366,SBUX,-0.155,0.370798991,-0.370798991,39.50625,39.64415298,0.338451898,-81.49044381,366.2679292,207.9840194,72.93873857,72.93873857,207.9840194,GREEN
2013-10-25,39.735,40,39.635,39.98,7251840,SBUX,0.245,0.37015383,-0.37015383,39.89875,39.79776865,0.320277468,63.0586656,368.8237996,247.6586097,98.01691918,98.01691918,247.6586097,GREEN
2013-10-28,40.1,40.215,39.2625,39.355,11242732,SBUX,-0.745,0.369568677,-0.369568677,39.546875,39.70059577,0.348682677,-88.1722997,218.7190518,287.1950495,134.6726192,134.6726192,287.1950495,GREEN
2013-10-29,39.605,39.81,39.525,39.81,7898436,SBUX,0.205,0.369457347,-0.369457347,39.73875,39.76664718,0.249266737,-22.38339435,166.8322564,314.4046329,172.3346161,172.3346161,314.4046329,GREEN
2013-10-30,40.315,40.425,39.88,40.415,17518716,SBUX,0.1,0.369538626,-0.369538626,40.28375,39.69338979,0.315336006,374.43248,81.83073771,282.5094392,210.6214272,210.6214272,282.5094392,GREEN
2013-10-31,39.345,40.81,39.2859,40.525,20491552,SBUX,1.18,0.380874372,-0.380874372,40.286475,39.70850986,0.329531162,350.7802658,47.09269369,243.9503783,245.2158291,243.9503783,245.2158291,red
2013-11-01,40.77,40.77,39.835,40.185,12005206,SBUX,-0.585,0.379543637,-0.379543637,40.24375,39.90025657,0.351278325,195.5676762,156.2059558,189.9104981,257.6470325,189.9104981,257.6470325,red
2013-11-04,40.375,40.39,40.105,40.185,8285184,SBUX,-0.19,0.37962538,-0.37962538,40.21625,40.02899605,0.233852072,160.147354,221.0640592,142.3045633,253.0814811,142.3045633,253.0814811,red
2013-11-05,40.18,41.17,40.075,40.995,10092844,SBUX,0.815,0.387785349,-0.387785349,40.80875,40.1005807,0.248229161,570.5770416,212.5652648,146.9383608,232.0244867,146.9383608,232.0244867,red
2013-11-06,41.195,41.25,40.485,40.565,8562294,SBUX,-0.63,0.389778254,-0.389778254,40.71625,40.13913713,0.284348791,405.9189878,195.0926279,171.6469269,202.1178456,171.6469269,202.1178456,red
2013-11-07,40.65,40.675,39.5,39.535,13283288,SBUX,-1.115,0.404823389,-0.404823389,39.81125,40.36234142,0.407305935,-270.6031873,320.2540991,185.2863729,183.724684,183.724684,185.2863729,GREEN
2013-11-08,39.755,40.625,39.7,40.6,11487736,SBUX,0.845,0.412191296,-0.412191296,40.38125,40.48031095,0.402167565,-49.26351919,348.809062,188.5551245,179.698765,179.698765,188.5551245,GREEN
2013-11-11,40.6,40.71,40.49,40.495,5146208,SBUX,-0.105,0.408867115,-0.408867115,40.5475,40.25729063,0.394265139,147.2153327,142.3383122,232.4547827,181.5613009,181.5613009,232.4547827,GREEN
2013-11-12,40.38,40.5249,40.06,40.3075,6613072,SBUX,-0.0725,0.408979516,-0.408979516,40.299975,40.29861042,0.341638767,0.798843074,78.4710351,271.2395425,183.8925755,183.8925755,271.2395425,GREEN
2013-11-13,39.62,40.75,39.595,40.7305,12519058,SBUX,1.1105,0.423248436,-0.423248436,40.4515,40.38157361,0.287085393,48.71469443,101.385801,228.2724657,200.0799779,200.0799779,228.2724657,GREEN
2013-11-14,40.765,40.77,40.3925,40.57,7647688,SBUX,-0.195,0.423466492,-0.423466492,40.575625,40.35437408,0.114583331,386.1834377,67.85681501,178.3386555,223.7998328,178.3386555,223.7998328,red
2013-11-15,40.625,40.725,40.39,40.595,6445400,SBUX,-0.03,0.422266226,-0.422266226,40.57625,40.38674938,0.117970928,321.2666365,61.47610815,152.687704,225.2907104,152.687704,225.2907104,red
2013-11-18,40.51,40.67,40.105,40.27,8322628,SBUX,-0.24,0.423143429,-0.423143429,40.32875,40.44970792,0.131213504,-184.3681012,169.7118847,124.410741,209.6400255,124.410741,209.6400255,red
2013-11-19,40.005,40.46,39.93,39.96,8725944,SBUX,-0.045,0.42318565,-0.42318565,40.0775,40.49188862,0.208341509,-397.7974597,220.2301353,103.4325301,190.6559183,103.4325301,190.6559183,red
2013-11-20,40.065,40.125,39.66,39.845,8734150,SBUX,-0.22,0.423173533,-0.423173533,39.86875,40.43750908,0.311256777,-365.4597225,85.36405644,125.5256483,168.5741925,125.5256483,168.5741925,red
2013-11-21,39.9,40.825,39.875,40.765,13139094,SBUX,0.865,0.429593277,-0.429593277,40.5575,40.31750605,0.307109254,156.2922288,-75.68978227,157.0938106,146.860305,146.860305,157.0938106,GREEN
2013-11-22,40.85,40.85,40.55,40.675,7926170,SBUX,-0.175,0.429956123,-0.429956123,40.6875,40.1679207,0.336411903,308.8947174,-172.2797623,133.1838925,139.7487528,133.1838925,139.7487528,red
2013-11-25,40.685,40.74,40.255,40.355,9001126,SBUX,-0.33,0.431180068,-0.431180068,40.42625,40.29778047,0.340999679,75.34877047,-62.75576528,63.55933427,145.5304387,63.55933427,145.5304387,red
2013-11-26,40.43,40.825,40.2025,40.755,8767864,SBUX,0.325,0.430241416,-0.430241416,40.634375,40.42768698,0.331371558,124.7469899,61.12772896,-15.05369793,141.4149233,-15.05369793,141.4149233,red
2013-11-27,40.695,40.955,40.6,40.81,4752000,SBUX,0.115,0.430241416,-0.430241416,40.79375,40.42720799,0.138200206,530.4507508,65.86807613,-30.95438705,115.4630603,-30.95438705,115.4630603,red
2013-11-29,40.925,41.185,40.685,40.73,4387144,SBUX,-0.195,0.429733562,-0.429733562,40.8325,40.49626366,0.1601491,419.9041295,85.49438071,-0.260348377,71.95747423,-0.260348377,71.95747423,red
2013-12-02,40.745,40.8445,40.455,40.535,5773800,SBUX,-0.21,0.429806356,-0.429806356,40.592375,40.59542577,0.163881088,-3.723152363,233.8131708,21.78245979,37.65352047,21.78245979,37.65352047,red
2013-12-03,40.37,40.5775,40.145,40.275,7893264,SBUX,-0.095,0.429947139,-0.429947139,40.318125,40.67445051,0.203980303,-349.3724725,295.8434903,43.01976676,25.01556419,25.01556419,43.01976676,GREEN
2013-12-04,40.195,40.36,39.72,39.75,10206454,SBUX,-0.445,0.432400712,-0.432400712,39.895,40.64709201,0.388442517,-387.2346494,195.9879428,106.6175681,23.93786272,23.93786272,106.6175681,GREEN
2013-12-05,39.78,40.125,39.665,39.86,6569194,SBUX,0.08,0.425033792,-0.425033792,39.8775,40.53743634,0.421856346,-312.8725435,14.20113768,169.6928755,30.2984974,30.2984974,169.6928755,GREEN
2013-12-06,40.2975,40.375,39.855,39.97,6736632,SBUX,-0.3275,0.426494496,-0.426494496,40.0425,40.32329089,0.306055185,-183.490368,-119.6107913,178.4578979,55.73818763,55.73818763,178.4578979,GREEN
2013-12-09,40.13,40.23,39.8025,39.865,7936162,SBUX,-0.265,0.427351146,-0.427351146,39.940625,40.17469393,0.181299885,-258.2118883,-184.0313754,123.7056445,93.72308359,93.72308359,123.7056445,GREEN
2013-12-10,39.495,39.535,38.34,38.69,26329504,SBUX,-0.805,0.435231373,-0.435231373,38.81375,40.13062929,0.507251017,-519.2219406,-183.8510396,42.6001659,121.9680217,42.6001659,121.9680217,red
2013-12-11,38.8,38.9975,38.145,38.2,15751996,SBUX,-0.6,0.432082559,-0.432082559,38.385625,40.06729452,0.759113561,-443.0613838,-208.6379892,-32.9436812,122.5472293,-32.9436812,122.5472293,red
2013-12-12,38.14,38.545,38,38.24,9651038,SBUX,0.1,0.425119043,-0.425119043,38.25625,39.64944635,0.85123309,-327.3360413,-312.165973,-83.246134,95.89820817,-83.246134,95.89820817,red
2013-12-13,38.415,38.465,38.045,38.175,8052582,SBUX,-0.24,0.421555588,-0.421555588,38.215,39.22817257,0.721211627,-280.9640134,-355.7977766,-125.0434191,52.95091171,-125.0434191,52.95091171,red
2013-12-16,38.015,38.49,37.955,38.23,9348824,SBUX,0.215,0.420403513,-0.420403513,38.22625,38.90419838,0.252164071,-537.7041817,-346.3105315,-187.4176037,7.551896476,-187.4176037,7.551896476,red
2013-12-17,38.29,38.29,37.955,38.045,7008900,SBUX,-0.245,0.420877389,-0.420877389,38.08375,38.67446558,0.107795379,-1095.994263,-324.5283588,-243.544328,-36.64654203,-243.544328,-36.64654203,red
2013-12-18,38.065,38.845,38.05,38.84,10268256,SBUX,0.775,0.424860081,-0.424860081,38.64375,38.52506039,0.211176023,112.4082257,-395.5869664,-277.7997291,-86.90356259,-277.7997291,-86.90356259,red
2013-12-19,39.12,39.25,38.51,38.575,11406282,SBUX,-0.545,0.426307072,-0.426307072,38.7275,38.37795693,0.286768907,243.7803153,-629.0560651,-293.375939,-139.1171511,-293.375939,-139.1171511,red
2013-12-20,38.76,38.99,38.622,38.83,12707400,SBUX,0.07,0.422175956,-0.422175956,38.818,38.46655462,0.324710381,216.466983,-381.9013015,-327.4462815,-185.3446771,-327.4462815,-185.3446771,red
2013-12-23,38.985,39.17,38.675,39.16,7624552,SBUX,0.175,0.420993163,-0.420993163,39.04125,38.55353641,0.356075598,273.9382262,-173.3407626,-427.982876,-221.3550977,-427.982876,-221.3550977,red
2013-12-24,39.05,39.375,38.975,39.285,3896612,SBUX,0.235,0.421353716,-0.421353716,39.23,38.64169094,0.24014778,489.9558586,-43.40484736,-412.6223512,-256.7188256,-412.6223512,-256.7188256,red
2013-12-26,39.365,39.5125,39.2195,39.44,4391338,SBUX,0.075,0.4189556,-0.4189556,39.403,38.77487729,0.280505258,447.8509311,62.37617717,-332.8618216,-313.8068424,-332.8618216,-313.8068424,red
2013-12-27,39.645,39.65,39.23,39.285,4506128,SBUX,-0.36,0.420571312,-0.420571312,39.3625,38.92658486,0.242601164,359.3677204,204.9027377,-236.3761636,-346.7453454,-346.7453454,-236.3761636,GREEN
2013-12-30,39.395,39.415,38.93,39.275,4734486,SBUX,-0.12,0.420741718,-0.420741718,39.22375,39.08538991,0.142046493,194.8095842,285.8854688,-136.79205,-342.1175041,-342.1175041,-136.79205,GREEN
2013-12-31,39.215,39.39,39.005,39.195,6016240,SBUX,-0.02,0.420658648,-0.420658648,39.19625,39.17775994,0.092958761,39.7812122,310.3795527,-22.89378743,-306.8703906,-306.8703906,-22.89378743,GREEN
2014-01-02,39.035,39.135,38.5025,38.585,8528022,SBUX,-0.45,0.42202982,-0.42202982,38.701875,39.19308996,0.280082583,-350.7643743,271.8562299,80.03263132,-250.1776104,-250.1776104,80.03263132,GREEN
2014-01-03,38.74,38.885,38.47,38.475,6545626,SBUX,-0.265,0.422272927,-0.422272927,38.57625,39.19414331,0.349174697,-353.9164276,194.4978906,156.8149384,-174.4163361,-174.4163361,156.8149384,GREEN
2014-01-06,38.45,38.675,38.005,38.085,10604900,SBUX,-0.365,0.422272927,-0.422272927,38.2125,39.03005387,0.430066674,-380.1986627,12.74380233,195.1620356,-89.60001361,-89.60001361,195.1620356,GREEN
2014-01-07,38.325,38.705,38.235,38.605,8180398,SBUX,0.28,0.422114647,-0.422114647,38.5375,38.87878591,0.357229028,-191.07401,-109.4762743,194.9406539,-7.46169626,-7.46169626,194.9406539,GREEN
2014-01-08,38.64,39.0735,38.595,39.015,10190576,SBUX,0.375,0.423413068,-0.423413068,38.924625,38.65669061,0.259778731,206.278928,-199.7170704,134.2083701,60.07954769,60.07954769,134.2083701,GREEN
2014-01-09,39.035,39.05,38.4,38.8,8370276,SBUX,-0.235,0.423861028,-0.423861028,38.7625,38.61696041,0.267571684,108.7854974,-196.8360503,52.98015527,105.0332498,52.98015527,105.0332498,red
2014-01-10,38.78,38.995,38.475,38.835,6475950,SBUX,0.055,0.423662483,-0.423662483,38.785,38.71951527,0.278481255,47.02990097,-62.46439085,-31.2522533,114.7582899,-31.2522533,114.7582899,red
2014-01-13,38.69,38.695,37.38,37.56,14730286,SBUX,-1.13,0.438781523,-0.438781523,37.79875,38.73384351,0.448490921,-416.9955154,-5.381094767,-86.44685229,94.16557834,-86.44685229,94.16557834,red
2014-01-14,37.56,38.1775,37.375,37.73,18668208,SBUX,0.17,0.437166225,-0.437166225,37.753125,38.75089568,0.577645278,-345.4613805,12.08923715,-78.45269848,52.35963446,-78.45269848,52.35963446,red
2014-01-15,37.77,38.165,37.705,38.095,8721564,SBUX,0.325,0.438355427,-0.438355427,38.015,38.43351378,0.512576519,-163.2980711,-130.9390137,-54.09549724,6.090805541,-54.09549724,6.090805541,red
2014-01-16,37.91,38.0975,37.565,37.645,9110924,SBUX,-0.265,0.439078273,-0.439078273,37.738125,38.20671752,0.442960874,-211.5728725,-202.4464693,-32.03391911,-22.09036247,-32.03391911,-22.09036247,red
2014-01-17,37.5,37.73,37.335,37.45,13007820,SBUX,-0.05,0.437487123,-0.437487123,37.49125,38.14281168,0.186598562,-698.3565938,-189.3970032,-65.00228398,-32.75874072,-65.00228398,-32.75874072,red
2014-01-21,37.525,37.535,36.63,36.825,18777272,SBUX,-0.7,0.44096653,-0.44096653,36.95375,38.00791612,0.401167388,-525.5492604,-196.7889597,-110.8170124,-32.51713352,-110.8170124,-32.51713352,red
2014-01-22,36.975,37.1,36.77,36.8,13989730,SBUX,-0.175,0.440658213,-0.440658213,36.8675,37.83569408,0.495659677,-390.6688905,-363.978171,-137.0103427,-43.34551701,-137.0103427,-43.34551701,red
2014-01-23,36.74,36.865,35.84,36.695,30451212,SBUX,-0.045,0.438610742,-0.438610742,36.52375,37.54171272,0.491600225,-414.1424957,-417.8352008,-156.9365483,-65.83601548,-156.9365483,-65.83601548,red
2014-01-24,37.365,38.08,37.055,37.49,33218428,SBUX,0.125,0.438785957,-0.438785957,37.52875,37.31697515,0.430339256,98.42227972,-408.7797641,-225.9504226,-89.56079121,-225.9504226,-89.56079121,red
2014-01-27,37.615,37.615,37.01,37.105,18212030,SBUX,-0.51,0.440118128,-0.440118128,37.20875,37.05256676,0.37692879,82.87148108,-410.5673413,-289.9120153,-112.0193769,-289.9120153,-112.0193769,red
2014-01-28,37.285,37.3975,36.835,36.945,11103896,SBUX,-0.34,0.441259227,-0.441259227,37.030625,37.21129451,0.375293635,-96.28168075,-240.9041343,-329.5345982,-149.9963921,-329.5345982,-149.9963921,red
2014-01-29,36.75,36.83,35.73,35.78,16002076,SBUX,-0.97,0.449955477,-0.449955477,36.03,37.21044634,0.591572983,-399.0873061,-132.9789292,-356.5455126,-196.6349332,-356.5455126,-196.6349332,red
2014-01-30,36.14,36.215,35.655,35.955,15181598,SBUX,-0.185,0.448389754,-0.448389754,35.945,37.15050589,0.71799531,-335.7977067,-120.746513,-317.9983865,-240.9348215,-317.9983865,-240.9348215,red
2014-01-31,35.445,35.9705,35.435,35.56,12287056,SBUX,0.115,0.443836745,-0.443836745,35.631375,36.77700393,0.703867038,-325.5242443,-213.5267774,-256.325234,-279.4717186,-279.4717186,-256.325234,GREEN
